52	35	1
25	56	1
56	25	1
30	24	1
24	30	1
61	37	1
37	61	1
64	13	1
13	64	1
57	24	1
24	57	1
28	26	1
26	28	1
63	37	1
37	63	1
59	44	1
44	59	1
25	49	1
49	25	1
32	36	1
36	32	1
25	3	1
3	25	1
16	13	1
13	16	1
12	57	1
57	12	1
20	64	1
64	20	1
37	25	1
25	37	1
12	50	1
50	12	1
12	44	1
44	12	1
15	68	1
68	15	1
66	44	1
44	66	1
54	8	1
8	54	1
32	47	1
47	32	1
34	5	1
5	34	1
39	8	1
8	39	1
34	46	1
46	34	1
70	70	1
70	70	1
15	51	1
51	15	1
36	14	1
14	36	1
15	26	1
26	15	1
48	18	1
18	48	1
51	70	1
70	51	1
54	3	1
3	54	1
43	49	1
49	43	1
2	68	1
68	2	1
63	2	1
2	63	1
67	28	1
28	67	1
6	24	1
24	6	1
33	14	1
14	33	1
16	68	1
68	16	1
16	25	1
25	16	1
5	70	1
70	5	1
60	26	1
26	60	1
32	44	1
44	32	1
20	46	1
46	20	1
19	64	1
64	19	1
66	68	1
68	66	1
40	57	1
57	40	1
61	50	1
50	61	1
63	29	1
29	63	1
40	70	1
70	40	1
11	24	1
24	11	1
67	70	1
70	67	1
30	50	1
50	30	1
1	68	1
68	1	1
60	2	1
2	60	1
57	20	1
20	57	1
45	50	1
50	45	1
67	56	1
56	67	1
15	44	1
44	15	1
62	70	1
70	62	1
33	37	1
37	33	1
54	25	1
25	54	1
34	67	1
67	34	1
66	28	1
28	66	1
66	3	1
3	66	1
20	54	1
54	20	1
35	41	1
41	35	1
28	56	1
56	28	1
66	52	1
52	66	1
13	68	1
68	13	1
61	32	1
32	61	1
65	29	1
29	65	1
47	5	1
5	47	1
45	26	1
26	45	1
62	40	1
40	62	1
67	8	1
8	67	1
32	29	1
29	32	1
1	29	1
29	1	1
46	9	1
9	46	1
64	49	1
49	64	1
39	56	1
56	39	1
19	8	1
8	19	1
35	2	1
2	35	1
36	48	1
48	36	1
1	50	1
50	1	1
71	50	1
50	71	1
29	24	1
24	29	1
27	9	1
9	27	1
65	50	1
50	65	1
64	2	1
2	64	1
27	5	1
5	27	1
6	7	1
7	6	1
46	49	1
49	46	1
2	18	1
18	2	1
22	49	1
49	22	1
6	41	1
41	6	1
23	51	1
51	23	1
6	49	1
49	6	1
68	25	1
25	68	1
34	49	1
49	34	1
23	44	1
44	23	1
19	70	1
70	19	1
26	68	1
68	26	1
51	3	1
3	51	1
38	56	1
56	38	1
66	37	1
37	66	1
54	48	1
48	54	1
15	46	1
46	15	1
30	64	1
64	30	1
61	49	1
49	61	1
51	7	1
7	51	1
48	9	1
9	48	1
64	14	1
14	64	1
33	3	1
3	33	1
26	50	1
50	26	1
1	37	1
37	1	1
19	49	1
49	19	1
15	62	1
62	15	1
41	26	1
26	41	1
35	24	1
24	35	1
61	2	1
2	61	1
39	46	1
46	39	1
28	25	1
25	28	1
1	28	1
28	1	1
20	9	1
9	20	1
59	2	1
2	59	1
53	25	1
25	53	1
4	6	1
6	4	1
50	2	1
2	50	1
12	37	1
37	12	1
30	5	1
5	30	1
34	28	1
28	34	1
33	64	1
64	33	1
20	37	1
37	20	1
58	47	1
47	58	1
63	56	1
56	63	1
39	17	1
17	39	1
45	49	1
49	45	1
2	24	1
24	2	1
67	71	1
71	67	1
4	70	1
70	4	1
45	40	1
40	45	1
27	25	1
25	27	1
31	49	1
49	31	1
64	9	1
9	64	1
32	24	1
24	32	1
54	7	1
7	54	1
61	54	1
54	61	1
23	29	1
29	23	1
20	13	1
13	20	1
15	14	1
14	15	1
33	49	1
49	33	1
56	47	1
47	56	1
27	68	1
68	27	1
16	9	1
9	16	1
6	50	1
50	6	1
3	50	1
50	3	1
63	51	1
51	63	1
63	5	1
5	63	1
37	46	1
46	37	1
20	47	1
47	20	1
46	13	1
13	46	1
57	28	1
28	57	1
36	47	1
47	36	1
66	56	1
56	66	1
4	44	1
44	4	1
15	28	1
28	15	1
18	13	1
13	18	1
69	29	1
29	69	1
11	9	1
9	11	1
10	68	1
68	10	1
63	13	1
13	63	1
20	26	1
26	20	1
22	7	1
7	22	1
10	47	1
47	10	1
58	37	1
37	58	1
29	51	1
51	29	1
27	24	1
24	27	1
68	62	1
62	68	1
49	50	1
50	49	1
58	44	1
44	58	1
23	28	1
28	23	1
23	26	1
26	23	1
69	56	1
56	69	1
38	62	1
62	38	1
36	70	1
70	36	1
35	14	1
14	35	1
58	13	1
13	58	1
59	48	1
48	59	1
35	48	1
48	35	1
13	62	1
62	13	1
67	26	1
26	67	1
57	64	1
64	57	1
71	44	1
44	71	1
59	47	1
47	59	1
27	14	1
14	27	1
36	63	1
63	36	1
56	46	1
46	56	1
57	25	1
25	57	1
67	51	1
51	67	1
38	47	1
47	38	1
32	51	1
51	32	1
19	14	1
14	19	1
15	9	1
9	15	1
16	50	1
50	16	1
26	3	1
3	26	1
32	64	1
64	32	1
63	26	1
26	63	1
13	26	1
26	13	1
16	7	1
7	16	1
33	5	1
5	33	1
18	24	1
24	18	1
45	5	1
5	45	1
67	27	1
27	67	1
58	18	1
18	58	1
69	27	1
27	69	1
61	44	1
44	61	1
44	13	1
13	44	1
16	18	1
18	16	1
37	64	1
64	37	1
4	14	1
14	4	1
32	28	1
28	32	1
32	49	1
49	32	1
17	28	1
28	17	1
67	7	1
7	67	1
35	51	1
51	35	1
50	28	1
28	50	1
58	70	1
70	58	1
49	49	1
49	49	1
67	50	1
50	67	1
32	8	1
8	32	1
66	70	1
70	66	1
61	29	1
29	61	1
66	71	1
71	66	1
67	24	1
24	67	1
57	31	1
31	57	1
41	25	1
25	41	1
4	29	1
29	4	1
49	13	1
13	49	1
65	14	1
14	65	1
4	64	1
64	4	1
6	47	1
47	6	1
16	37	1
37	16	1
41	64	1
64	41	1
69	28	1
28	69	1
35	56	1
56	35	1
71	24	1
24	71	1
49	51	1
51	49	1
69	49	1
49	69	1
17	62	1
62	17	1
61	45	1
45	61	1
47	44	1
44	47	1
63	50	1
50	63	1
30	13	1
13	30	1
59	37	1
37	59	1
36	37	1
37	36	1
50	29	1
29	50	1
59	50	1
50	59	1
31	37	1
37	31	1
27	26	1
26	27	1
17	49	1
49	17	1
17	26	1
26	17	1
16	29	1
29	16	1
6	44	1
44	6	1
7	40	1
40	7	1
68	46	1
46	68	1
67	65	1
65	67	1
33	13	1
13	33	1
23	2	1
2	23	1
54	70	1
70	54	1
19	37	1
37	19	1
13	37	1
37	13	1
28	49	1
49	28	1
12	14	1
14	12	1
53	35	1
35	53	1
58	29	1
29	58	1
43	28	1
28	43	1
57	18	1
18	57	1
58	25	1
25	58	1
61	70	1
70	61	1
14	2	1
2	14	1
56	5	1
5	56	1
62	26	1
26	62	1
15	29	1
29	15	1
38	28	1
28	38	1
57	46	1
46	57	1
62	25	1
25	62	1
58	62	1
62	58	1
56	29	1
29	56	1
63	70	1
70	63	1
41	51	1
51	41	1
12	13	1
13	12	1
46	3	1
3	46	1
54	9	1
9	54	1
1	25	1
25	1	1
53	50	1
50	53	1
23	3	1
3	23	1
61	14	1
14	61	1
19	45	1
45	19	1
61	28	1
28	61	1
17	14	1
14	17	1
33	70	1
70	33	1
38	40	1
40	38	1
23	70	1
70	23	1
27	50	1
50	27	1
43	37	1
37	43	1
58	48	1
48	58	1
58	14	1
14	58	1
15	24	1
24	15	1
65	51	1
51	65	1
4	51	1
51	4	1
19	24	1
24	19	1
63	44	1
44	63	1
20	2	1
2	20	1
19	44	1
44	19	1
31	46	1
46	31	1
65	71	1
71	65	1
38	37	1
37	38	1
17	44	1
44	17	1
20	32	1
32	20	1
45	63	1
63	45	1
15	40	1
40	15	1
27	51	1
51	27	1
53	40	1
40	53	1
38	5	1
5	38	1
41	40	1
40	41	1
53	44	1
44	53	1
58	59	1
59	58	1
32	7	1
7	32	1
60	47	1
47	60	1
59	70	1
70	59	1
38	3	1
3	38	1
6	37	1
37	6	1
16	62	1
62	16	1
29	44	1
44	29	1
30	56	1
56	30	1
16	71	1
71	16	1
67	37	1
37	67	1
31	70	1
70	31	1
15	5	1
5	15	1
11	29	1
29	11	1
15	47	1
47	15	1
39	2	1
2	39	1
57	9	1
9	57	1
11	28	1
28	11	1
54	47	1
47	54	1
53	37	1
37	53	1
33	29	1
29	33	1
62	37	1
37	62	1
33	28	1
28	33	1
31	9	1
9	31	1
43	64	1
64	43	1
11	27	1
27	11	1
12	62	1
62	12	1
23	4	1
4	23	1
4	40	1
40	4	1
38	18	1
18	38	1
54	46	1
46	54	1
32	18	1
18	32	1
71	26	1
26	71	1
45	54	1
54	45	1
11	2	1
2	11	1
10	13	1
13	10	1
5	24	1
24	5	1
4	35	1
35	4	1
54	37	1
37	54	1
57	29	1
29	57	1
47	3	1
3	47	1
43	5	1
5	43	1
64	68	1
68	64	1
32	46	1
46	32	1
35	40	1
40	35	1
57	51	1
51	57	1
60	62	1
62	60	1
11	7	1
7	11	1
36	50	1
50	36	1
6	18	1
18	6	1
69	62	1
62	69	1
41	2	1
2	41	1
31	25	1
25	31	1
33	68	1
68	33	1
12	49	1
49	12	1
4	47	1
47	4	1
67	2	1
2	67	1
39	9	1
9	39	1
59	25	1
25	59	1
39	24	1
24	39	1
10	5	1
5	10	1
54	44	1
44	54	1
10	64	1
64	10	1
17	37	1
37	17	1
60	50	1
50	60	1
20	18	1
18	20	1
39	70	1
70	39	1
65	37	1
37	65	1
1	40	1
40	1	1
45	46	1
46	45	1
33	25	1
25	33	1
45	71	1
71	45	1
54	64	1
64	54	1
31	13	1
13	31	1
60	5	1
5	60	1
40	37	1
37	40	1
10	44	1
44	10	1
19	9	1
9	19	1
38	71	1
71	38	1
14	5	1
5	14	1
11	64	1
64	11	1
12	46	1
46	12	1
33	47	1
47	33	1
33	52	1
52	33	1
61	5	1
5	61	1
53	71	1
71	53	1
57	50	1
50	57	1
39	48	1
48	39	1
20	5	1
5	20	1
34	70	1
70	34	1
58	26	1
26	58	1
17	64	1
64	17	1
12	47	1
47	12	1
35	26	1
26	35	1
16	14	1
14	16	1
12	71	1
71	12	1
61	26	1
26	61	1
34	47	1
47	34	1
60	25	1
25	60	1
57	37	1
37	57	1
58	2	1
2	58	1
33	7	1
7	33	1
27	44	1
44	27	1
39	49	1
49	39	1
27	56	1
56	27	1
27	28	1
28	27	1
36	29	1
29	36	1
59	49	1
49	59	1
67	47	1
47	67	1
54	68	1
68	54	1
11	5	1
5	11	1
27	64	1
64	27	1
11	13	1
13	11	1
23	9	1
9	23	1
66	9	1
9	66	1
61	64	1
64	61	1
69	50	1
50	69	1
51	26	1
26	51	1
34	29	1
29	34	1
56	50	1
50	56	1
27	70	1
70	27	1
5	71	1
71	5	1
1	2	1
2	1	1
60	68	1
68	60	1
16	47	1
47	16	1
27	40	1
40	27	1
10	62	1
62	10	1
65	46	1
46	65	1
33	51	1
51	33	1
31	62	1
62	31	1
67	64	1
64	67	1
47	37	1
37	47	1
67	9	1
9	67	1
60	15	1
15	60	1
12	51	1
51	12	1
53	70	1
70	53	1
10	50	1
50	10	1
68	47	1
47	68	1
63	40	1
40	63	1
17	29	1
29	17	1
17	5	1
5	17	1
43	46	1
46	43	1
66	50	1
50	66	1
60	70	1
70	60	1
41	29	1
29	41	1
61	25	1
25	61	1
43	40	1
40	43	1
1	18	1
18	1	1
16	64	1
64	16	1
63	14	1
14	63	1
63	25	1
25	63	1
37	5	1
5	37	1
70	2	1
2	70	1
33	71	1
71	33	1
32	50	1
50	32	1
15	3	1
3	15	1
20	7	1
7	20	1
36	64	1
64	36	1
61	13	1
13	61	1
54	71	1
71	54	1
33	18	1
18	33	1
17	46	1
46	17	1
6	13	1
13	6	1
60	44	1
44	60	1
54	49	1
49	54	1
35	49	1
49	35	1
17	3	1
3	17	1
11	26	1
26	11	1
31	26	1
26	31	1
31	51	1
51	31	1
65	25	1
25	65	1
20	49	1
49	20	1
35	18	1
18	35	1
57	54	1
54	57	1
60	14	1
14	60	1
67	44	1
44	67	1
4	28	1
28	4	1
23	13	1
13	23	1
30	37	1
37	30	1
45	18	1
18	45	1
30	3	1
3	30	1
30	70	1
70	30	1
23	18	1
18	23	1
16	51	1
51	16	1
53	28	1
28	53	1
20	50	1
50	20	1
6	46	1
46	6	1
16	2	1
2	16	1
58	9	1
9	58	1
35	5	1
5	35	1
15	18	1
18	15	1
39	40	1
40	39	1
57	13	1
13	57	1
12	28	1
28	12	1
67	62	1
62	67	1
57	62	1
62	57	1
59	3	1
3	59	1
6	62	1
62	6	1
16	28	1
28	16	1
30	46	1
46	30	1
34	14	1
14	34	1
1	26	1
26	1	1
34	25	1
25	34	1
27	37	1
37	27	1
32	25	1
25	32	1
33	40	1
40	33	1
4	62	1
62	4	1
20	51	1
51	20	1
61	51	1
51	61	1
41	14	1
14	41	1
23	25	1
25	23	1
27	46	1
46	27	1
60	24	1
24	60	1
54	40	1
40	54	1
53	14	1
14	53	1
27	29	1
29	27	1
11	25	1
25	11	1
6	71	1
71	6	1
41	3	1
3	41	1
4	5	1
5	4	1
33	26	1
26	33	1
